timestamp_id,year,month,day,hour,minute,second,quarter,weekday,isotime,weight
34165,2019,Oct,1,13,20,54,4,Tue,2019-10-01T13:20:54,230850
34166,2019,Oct,1,14,48,44,4,Tue,2019-10-01T14:48:44,235980
34167,2019,Oct,1,15,50,11,4,Tue,2019-10-01T15:50:11,212895
34168,2019,Oct,1,16,49,2,4,Tue,2019-10-01T16:49:02,212895
34169,2019,Oct,1,17,21,3,4,Tue,2019-10-01T17:21:03,169290
34170,2019,Oct,1,18,12,55,4,Tue,2019-10-01T18:12:55,166725
34171,2019,Oct,1,19,29,50,4,Tue,2019-10-01T19:29:50,156465
34172,2019,Oct,1,20,26,50,4,Tue,2019-10-01T20:26:50,184680
34173,2019,Oct,1,21,2,47,4,Tue,2019-10-01T21:02:47,174420
34174,2019,Oct,1,22,2,28,4,Tue,2019-10-01T22:02:28,141075
34175,2019,Oct,1,23,7,34,4,Tue,2019-10-01T23:07:34,128250
34176,2019,Oct,2,0,44,40,4,Wed,2019-10-02T00:44:40,117450
34177,2019,Oct,2,1,34,34,4,Wed,2019-10-02T01:34:34,83520
34178,2019,Oct,2,2,17,18,4,Wed,2019-10-02T02:17:18,88740
34179,2019,Oct,2,3,46,30,4,Wed,2019-10-02T03:46:30,88740
34180,2019,Oct,2,4,20,47,4,Wed,2019-10-02T04:20:47,73080
34181,2019,Oct,2,5,47,20,4,Wed,2019-10-02T05:47:20,93960
34182,2019,Oct,2,6,21,38,4,Wed,2019-10-02T06:21:38,140940
34183,2019,Oct,2,7,39,27,4,Wed,2019-10-02T07:39:27,174870
34184,2019,Oct,2,8,37,16,4,Wed,2019-10-02T08:37:16,206190
34185,2019,Oct,2,9,28,44,4,Wed,2019-10-02T09:28:44,221850
34186,2019,Oct,2,10,1,54,4,Wed,2019-10-02T10:01:54,224460
34187,2019,Oct,2,11,55,50,4,Wed,2019-10-02T11:55:50,261000
34188,2019,Oct,2,12,31,46,4,Wed,2019-10-02T12:31:46,242730
34189,2019,Oct,2,13,47,26,4,Wed,2019-10-02T13:47:26,234900
34190,2019,Oct,2,14,5,24,4,Wed,2019-10-02T14:05:24,240120
34191,2019,Oct,2,15,9,59,4,Wed,2019-10-02T15:09:59,216630
34192,2019,Oct,2,16,36,22,4,Wed,2019-10-02T16:36:22,216630
34193,2019,Oct,2,17,45,22,4,Wed,2019-10-02T17:45:22,172260
34194,2019,Oct,2,18,14,11,4,Wed,2019-10-02T18:14:11,169650
34195,2019,Oct,2,19,41,42,4,Wed,2019-10-02T19:41:42,159210
34196,2019,Oct,2,20,26,14,4,Wed,2019-10-02T20:26:14,187920
34197,2019,Oct,2,21,55,31,4,Wed,2019-10-02T21:55:31,177480
34198,2019,Oct,2,22,31,53,4,Wed,2019-10-02T22:31:53,143550
34199,2019,Oct,2,23,4,32,4,Wed,2019-10-02T23:04:32,130500
34200,2019,Oct,3,0,11,59,4,Thu,2019-10-03T00:11:59,116820
34201,2019,Oct,3,1,38,27,4,Thu,2019-10-03T01:38:27,83072
34202,2019,Oct,3,2,26,47,4,Thu,2019-10-03T02:26:47,88264
34203,2019,Oct,3,3,1,7,4,Thu,2019-10-03T03:01:07,88264
34204,2019,Oct,3,4,11,39,4,Thu,2019-10-03T04:11:39,72688
34205,2019,Oct,3,5,13,6,4,Thu,2019-10-03T05:13:06,93456
34206,2019,Oct,3,6,6,59,4,Thu,2019-10-03T06:06:59,140184
34207,2019,Oct,3,7,15,9,4,Thu,2019-10-03T07:15:09,173932
34208,2019,Oct,3,8,42,33,4,Thu,2019-10-03T08:42:33,205084
34209,2019,Oct,3,9,0,11,4,Thu,2019-10-03T09:00:11,220660
34210,2019,Oct,3,10,58,21,4,Thu,2019-10-03T10:58:21,223256
34211,2019,Oct,3,11,38,33,4,Thu,2019-10-03T11:38:33,259600
34212,2019,Oct,3,12,10,40,4,Thu,2019-10-03T12:10:40,241428
34213,2019,Oct,3,13,38,28,4,Thu,2019-10-03T13:38:28,233640
34214,2019,Oct,3,14,49,23,4,Thu,2019-10-03T14:49:23,238832
34215,2019,Oct,3,15,43,4,4,Thu,2019-10-03T15:43:04,215468
34216,2019,Oct,3,16,29,9,4,Thu,2019-10-03T16:29:09,215468
34217,2019,Oct,3,17,5,1,4,Thu,2019-10-03T17:05:01,171336
34218,2019,Oct,3,18,45,7,4,Thu,2019-10-03T18:45:07,168740
34219,2019,Oct,3,19,25,5,4,Thu,2019-10-03T19:25:05,158356
34220,2019,Oct,3,20,15,8,4,Thu,2019-10-03T20:15:08,186912
34221,2019,Oct,3,21,1,12,4,Thu,2019-10-03T21:01:12,176528
34222,2019,Oct,3,22,47,31,4,Thu,2019-10-03T22:47:31,142780
34223,2019,Oct,3,23,12,58,4,Thu,2019-10-03T23:12:58,129800
34224,2019,Oct,4,0,7,18,4,Fri,2019-10-04T00:07:18,190080
34225,2019,Oct,4,1,18,9,4,Fri,2019-10-04T01:18:09,135168
34226,2019,Oct,4,2,38,44,4,Fri,2019-10-04T02:38:44,143616
34227,2019,Oct,4,3,7,26,4,Fri,2019-10-04T03:07:26,143616
34228,2019,Oct,4,4,11,56,4,Fri,2019-10-04T04:11:56,118272
34229,2019,Oct,4,5,1,1,4,Fri,2019-10-04T05:01:01,152064
34230,2019,Oct,4,6,31,14,4,Fri,2019-10-04T06:31:14,228096
34231,2019,Oct,4,7,10,22,4,Fri,2019-10-04T07:10:22,283008
34232,2019,Oct,4,8,52,45,4,Fri,2019-10-04T08:52:45,333696
34233,2019,Oct,4,9,26,45,4,Fri,2019-10-04T09:26:45,359040
34234,2019,Oct,4,10,50,17,4,Fri,2019-10-04T10:50:17,363264
34235,2019,Oct,4,11,58,54,4,Fri,2019-10-04T11:58:54,422400
34236,2019,Oct,4,12,27,11,4,Fri,2019-10-04T12:27:11,392832
34237,2019,Oct,4,13,8,46,4,Fri,2019-10-04T13:08:46,380160
34238,2019,Oct,4,14,15,59,4,Fri,2019-10-04T14:15:59,388608
34239,2019,Oct,4,15,52,32,4,Fri,2019-10-04T15:52:32,350592
34240,2019,Oct,4,16,28,10,4,Fri,2019-10-04T16:28:10,350592
34241,2019,Oct,4,17,51,41,4,Fri,2019-10-04T17:51:41,278784
34242,2019,Oct,4,18,24,8,4,Fri,2019-10-04T18:24:08,274560
34243,2019,Oct,4,19,54,13,4,Fri,2019-10-04T19:54:13,257664
34244,2019,Oct,4,20,6,41,4,Fri,2019-10-04T20:06:41,304128
34245,2019,Oct,4,21,4,56,4,Fri,2019-10-04T21:04:56,287232
34246,2019,Oct,4,22,13,50,4,Fri,2019-10-04T22:13:50,232320
34247,2019,Oct,4,23,26,21,4,Fri,2019-10-04T23:26:21,211200
34248,2019,Oct,5,0,51,44,4,Sat,2019-10-05T00:51:44,164340
34249,2019,Oct,5,1,15,42,4,Sat,2019-10-05T01:15:42,116864
34250,2019,Oct,5,2,58,22,4,Sat,2019-10-05T02:58:22,124168
34251,2019,Oct,5,3,41,3,4,Sat,2019-10-05T03:41:03,124168
34252,2019,Oct,5,4,43,11,4,Sat,2019-10-05T04:43:11,102256
34253,2019,Oct,5,5,29,21,4,Sat,2019-10-05T05:29:21,131472
34254,2019,Oct,5,6,10,8,4,Sat,2019-10-05T06:10:08,197208
34255,2019,Oct,5,7,52,24,4,Sat,2019-10-05T07:52:24,244684
34256,2019,Oct,5,8,54,16,4,Sat,2019-10-05T08:54:16,288508
34257,2019,Oct,5,9,48,57,4,Sat,2019-10-05T09:48:57,310420
34258,2019,Oct,5,10,31,53,4,Sat,2019-10-05T10:31:53,314072
34259,2019,Oct,5,11,33,53,4,Sat,2019-10-05T11:33:53,365200
34260,2019,Oct,5,12,21,12,4,Sat,2019-10-05T12:21:12,339636
34261,2019,Oct,5,13,58,29,4,Sat,2019-10-05T13:58:29,328680
34262,2019,Oct,5,14,46,18,4,Sat,2019-10-05T14:46:18,335984
34263,2019,Oct,5,15,35,4,4,Sat,2019-10-05T15:35:04,303116
34264,2019,Oct,5,16,38,40,4,Sat,2019-10-05T16:38:40,303116
34265,2019,Oct,5,17,13,44,4,Sat,2019-10-05T17:13:44,241032
34266,2019,Oct,5,18,52,17,4,Sat,2019-10-05T18:52:17,237380
34267,2019,Oct,5,19,9,19,4,Sat,2019-10-05T19:09:19,222772
34268,2019,Oct,5,20,24,59,4,Sat,2019-10-05T20:24:59,262944
34269,2019,Oct,5,21,32,23,4,Sat,2019-10-05T21:32:23,248336
34270,2019,Oct,5,22,51,54,4,Sat,2019-10-05T22:51:54,200860
34271,2019,Oct,5,23,36,56,4,Sat,2019-10-05T23:36:56,182600
34272,2019,Oct,6,0,9,24,4,Sun,2019-10-06T00:09:24,172260
34273,2019,Oct,6,1,51,16,4,Sun,2019-10-06T01:51:16,122496
34274,2019,Oct,6,2,4,26,4,Sun,2019-10-06T02:04:26,130152
34275,2019,Oct,6,3,47,44,4,Sun,2019-10-06T03:47:44,130152
34276,2019,Oct,6,4,44,16,4,Sun,2019-10-06T04:44:16,107184
34277,2019,Oct,6,5,12,15,4,Sun,2019-10-06T05:12:15,137808
34278,2019,Oct,6,6,23,19,4,Sun,2019-10-06T06:23:19,206712
34279,2019,Oct,6,7,37,33,4,Sun,2019-10-06T07:37:33,256476
34280,2019,Oct,6,8,16,59,4,Sun,2019-10-06T08:16:59,302412
34281,2019,Oct,6,9,52,1,4,Sun,2019-10-06T09:52:01,325380
34282,2019,Oct,6,10,15,52,4,Sun,2019-10-06T10:15:52,329208
34283,2019,Oct,6,11,18,53,4,Sun,2019-10-06T11:18:53,382800
34284,2019,Oct,6,12,24,16,4,Sun,2019-10-06T12:24:16,356004
34285,2019,Oct,6,13,24,52,4,Sun,2019-10-06T13:24:52,344520
34286,2019,Oct,6,14,33,23,4,Sun,2019-10-06T14:33:23,352176
34287,2019,Oct,6,15,15,20,4,Sun,2019-10-06T15:15:20,317724
34288,2019,Oct,6,16,15,37,4,Sun,2019-10-06T16:15:37,317724
34289,2019,Oct,6,17,38,53,4,Sun,2019-10-06T17:38:53,252648
34290,2019,Oct,6,18,23,18,4,Sun,2019-10-06T18:23:18,248820
34291,2019,Oct,6,19,27,49,4,Sun,2019-10-06T19:27:49,233508
34292,2019,Oct,6,20,31,28,4,Sun,2019-10-06T20:31:28,275616
34293,2019,Oct,6,21,4,46,4,Sun,2019-10-06T21:04:46,260304
34294,2019,Oct,6,22,40,47,4,Sun,2019-10-06T22:40:47,210540
34295,2019,Oct,6,23,8,22,4,Sun,2019-10-06T23:08:22,191400
34296,2019,Oct,7,0,14,11,4,Mon,2019-10-07T00:14:11,198000
34297,2019,Oct,7,1,13,56,4,Mon,2019-10-07T01:13:56,140800
34298,2019,Oct,7,2,18,40,4,Mon,2019-10-07T02:18:40,149600
34299,2019,Oct,7,3,33,20,4,Mon,2019-10-07T03:33:20,149600
34300,2019,Oct,7,4,8,19,4,Mon,2019-10-07T04:08:19,123200
34301,2019,Oct,7,5,12,47,4,Mon,2019-10-07T05:12:47,158400
34302,2019,Oct,7,6,16,10,4,Mon,2019-10-07T06:16:10,237600
34303,2019,Oct,7,7,6,36,4,Mon,2019-10-07T07:06:36,294800
34304,2019,Oct,7,8,47,59,4,Mon,2019-10-07T08:47:59,347600
34305,2019,Oct,7,9,39,51,4,Mon,2019-10-07T09:39:51,374000
34306,2019,Oct,7,10,42,3,4,Mon,2019-10-07T10:42:03,378400
34307,2019,Oct,7,11,47,0,4,Mon,2019-10-07T11:47:00,440000
34308,2019,Oct,7,12,40,32,4,Mon,2019-10-07T12:40:32,409200
34309,2019,Oct,7,13,42,26,4,Mon,2019-10-07T13:42:26,396000
34310,2019,Oct,7,14,48,23,4,Mon,2019-10-07T14:48:23,404800
34311,2019,Oct,7,15,45,5,4,Mon,2019-10-07T15:45:05,365200
34312,2019,Oct,7,16,5,40,4,Mon,2019-10-07T16:05:40,365200
34313,2019,Oct,7,17,2,16,4,Mon,2019-10-07T17:02:16,290400
34314,2019,Oct,7,18,56,28,4,Mon,2019-10-07T18:56:28,286000
34315,2019,Oct,7,19,26,28,4,Mon,2019-10-07T19:26:28,268400
34316,2019,Oct,7,20,39,22,4,Mon,2019-10-07T20:39:22,316800
34317,2019,Oct,7,21,17,38,4,Mon,2019-10-07T21:17:38,299200
34318,2019,Oct,7,22,11,9,4,Mon,2019-10-07T22:11:09,242000
34319,2019,Oct,7,23,3,3,4,Mon,2019-10-07T23:03:03,220000
34320,2019,Oct,8,0,43,52,4,Tue,2019-10-08T00:43:52,112860
34321,2019,Oct,8,1,53,44,4,Tue,2019-10-08T01:53:44,80256
34322,2019,Oct,8,2,1,30,4,Tue,2019-10-08T02:01:30,85272
34323,2019,Oct,8,3,34,42,4,Tue,2019-10-08T03:34:42,85272
34324,2019,Oct,8,4,22,41,4,Tue,2019-10-08T04:22:41,70224
34325,2019,Oct,8,5,2,43,4,Tue,2019-10-08T05:02:43,90288
34326,2019,Oct,8,6,50,11,4,Tue,2019-10-08T06:50:11,135432
34327,2019,Oct,8,7,21,0,4,Tue,2019-10-08T07:21:00,168036
34328,2019,Oct,8,8,36,34,4,Tue,2019-10-08T08:36:34,198132
34329,2019,Oct,8,9,8,46,4,Tue,2019-10-08T09:08:46,213180
34330,2019,Oct,8,10,46,48,4,Tue,2019-10-08T10:46:48,215688
34331,2019,Oct,8,11,17,19,4,Tue,2019-10-08T11:17:19,250800
34332,2019,Oct,8,12,38,50,4,Tue,2019-10-08T12:38:50,233244
34333,2019,Oct,8,13,10,42,4,Tue,2019-10-08T13:10:42,225720
34334,2019,Oct,8,14,3,17,4,Tue,2019-10-08T14:03:17,230736
34335,2019,Oct,8,15,9,37,4,Tue,2019-10-08T15:09:37,208164
34336,2019,Oct,8,16,20,3,4,Tue,2019-10-08T16:20:03,208164
34337,2019,Oct,8,17,27,51,4,Tue,2019-10-08T17:27:51,165528
34338,2019,Oct,8,18,26,35,4,Tue,2019-10-08T18:26:35,163020
34339,2019,Oct,8,19,1,1,4,Tue,2019-10-08T19:01:01,152988
34340,2019,Oct,8,20,47,19,4,Tue,2019-10-08T20:47:19,180576
34341,2019,Oct,8,21,35,4,4,Tue,2019-10-08T21:35:04,170544
34342,2019,Oct,8,22,13,6,4,Tue,2019-10-08T22:13:06,137940
34343,2019,Oct,8,23,2,36,4,Tue,2019-10-08T23:02:36,125400
34344,2019,Oct,9,0,25,7,4,Wed,2019-10-09T00:25:07,114840
34345,2019,Oct,9,1,2,1,4,Wed,2019-10-09T01:02:01,81664
34346,2019,Oct,9,2,58,1,4,Wed,2019-10-09T02:58:01,86768
34347,2019,Oct,9,3,48,19,4,Wed,2019-10-09T03:48:19,86768
34348,2019,Oct,9,4,29,35,4,Wed,2019-10-09T04:29:35,71456
34349,2019,Oct,9,5,23,1,4,Wed,2019-10-09T05:23:01,91872
34350,2019,Oct,9,6,5,44,4,Wed,2019-10-09T06:05:44,137808
34351,2019,Oct,9,7,3,52,4,Wed,2019-10-09T07:03:52,170984
34352,2019,Oct,9,8,14,15,4,Wed,2019-10-09T08:14:15,201608
34353,2019,Oct,9,9,55,49,4,Wed,2019-10-09T09:55:49,216920
34354,2019,Oct,9,10,28,23,4,Wed,2019-10-09T10:28:23,219472
34355,2019,Oct,9,11,45,12,4,Wed,2019-10-09T11:45:12,255200
34356,2019,Oct,9,12,46,50,4,Wed,2019-10-09T12:46:50,237336
34357,2019,Oct,9,13,54,46,4,Wed,2019-10-09T13:54:46,229680
34358,2019,Oct,9,14,59,8,4,Wed,2019-10-09T14:59:08,234784
34359,2019,Oct,9,15,5,41,4,Wed,2019-10-09T15:05:41,211816
34360,2019,Oct,9,16,52,29,4,Wed,2019-10-09T16:52:29,211816
34361,2019,Oct,9,17,40,42,4,Wed,2019-10-09T17:40:42,168432
34362,2019,Oct,9,18,27,18,4,Wed,2019-10-09T18:27:18,165880
34363,2019,Oct,9,19,4,51,4,Wed,2019-10-09T19:04:51,155672
34364,2019,Oct,9,20,32,22,4,Wed,2019-10-09T20:32:22,183744
34365,2019,Oct,9,21,28,45,4,Wed,2019-10-09T21:28:45,173536
34366,2019,Oct,9,22,32,51,4,Wed,2019-10-09T22:32:51,140360
34367,2019,Oct,9,23,5,47,4,Wed,2019-10-09T23:05:47,127600
34368,2019,Oct,10,0,49,10,4,Thu,2019-10-10T00:49:10,116820
34369,2019,Oct,10,1,22,14,4,Thu,2019-10-10T01:22:14,83072
34370,2019,Oct,10,2,13,14,4,Thu,2019-10-10T02:13:14,88264
34371,2019,Oct,10,3,53,53,4,Thu,2019-10-10T03:53:53,88264
34372,2019,Oct,10,4,8,9,4,Thu,2019-10-10T04:08:09,72688
34373,2019,Oct,10,5,3,3,4,Thu,2019-10-10T05:03:03,93456
34374,2019,Oct,10,6,59,45,4,Thu,2019-10-10T06:59:45,140184
34375,2019,Oct,10,7,46,33,4,Thu,2019-10-10T07:46:33,173932
34376,2019,Oct,10,8,2,10,4,Thu,2019-10-10T08:02:10,205084
34377,2019,Oct,10,9,28,47,4,Thu,2019-10-10T09:28:47,220660
34378,2019,Oct,10,10,25,11,4,Thu,2019-10-10T10:25:11,223256
34379,2019,Oct,10,11,6,22,4,Thu,2019-10-10T11:06:22,259600
34380,2019,Oct,10,12,14,29,4,Thu,2019-10-10T12:14:29,241428
34381,2019,Oct,10,13,43,33,4,Thu,2019-10-10T13:43:33,233640
34382,2019,Oct,10,14,29,55,4,Thu,2019-10-10T14:29:55,238832
34383,2019,Oct,10,15,16,8,4,Thu,2019-10-10T15:16:08,215468
34384,2019,Oct,10,16,3,58,4,Thu,2019-10-10T16:03:58,215468
34385,2019,Oct,10,17,14,56,4,Thu,2019-10-10T17:14:56,171336
34386,2019,Oct,10,18,48,24,4,Thu,2019-10-10T18:48:24,168740
34387,2019,Oct,10,19,3,36,4,Thu,2019-10-10T19:03:36,158356
34388,2019,Oct,10,20,11,40,4,Thu,2019-10-10T20:11:40,186912
34389,2019,Oct,10,21,27,10,4,Thu,2019-10-10T21:27:10,176528
34390,2019,Oct,10,22,37,53,4,Thu,2019-10-10T22:37:53,142780
34391,2019,Oct,10,23,36,49,4,Thu,2019-10-10T23:36:49,129800
34392,2019,Oct,11,0,53,54,4,Fri,2019-10-11T00:53:54,190080
34393,2019,Oct,11,1,20,43,4,Fri,2019-10-11T01:20:43,135168
34394,2019,Oct,11,2,59,45,4,Fri,2019-10-11T02:59:45,143616
34395,2019,Oct,11,3,8,29,4,Fri,2019-10-11T03:08:29,143616
34396,2019,Oct,11,4,0,51,4,Fri,2019-10-11T04:00:51,118272
34397,2019,Oct,11,5,25,22,4,Fri,2019-10-11T05:25:22,152064
34398,2019,Oct,11,6,56,44,4,Fri,2019-10-11T06:56:44,228096
34399,2019,Oct,11,7,0,10,4,Fri,2019-10-11T07:00:10,283008
34400,2019,Oct,11,8,22,52,4,Fri,2019-10-11T08:22:52,333696
34401,2019,Oct,11,9,8,12,4,Fri,2019-10-11T09:08:12,359040
34402,2019,Oct,11,10,15,57,4,Fri,2019-10-11T10:15:57,363264
34403,2019,Oct,11,11,19,11,4,Fri,2019-10-11T11:19:11,422400
34404,2019,Oct,11,12,53,5,4,Fri,2019-10-11T12:53:05,392832
34405,2019,Oct,11,13,44,54,4,Fri,2019-10-11T13:44:54,380160
34406,2019,Oct,11,14,43,55,4,Fri,2019-10-11T14:43:55,388608
34407,2019,Oct,11,15,14,4,4,Fri,2019-10-11T15:14:04,350592
34408,2019,Oct,11,16,55,38,4,Fri,2019-10-11T16:55:38,350592
34409,2019,Oct,11,17,8,37,4,Fri,2019-10-11T17:08:37,278784
34410,2019,Oct,11,18,4,22,4,Fri,2019-10-11T18:04:22,274560
34411,2019,Oct,11,19,36,49,4,Fri,2019-10-11T19:36:49,257664
34412,2019,Oct,11,20,22,42,4,Fri,2019-10-11T20:22:42,304128
34413,2019,Oct,11,21,33,56,4,Fri,2019-10-11T21:33:56,287232
34414,2019,Oct,11,22,8,36,4,Fri,2019-10-11T22:08:36,232320
34415,2019,Oct,11,23,20,58,4,Fri,2019-10-11T23:20:58,211200
34416,2019,Oct,12,0,11,13,4,Sat,2019-10-12T00:11:13,164340
34417,2019,Oct,12,1,22,42,4,Sat,2019-10-12T01:22:42,116864
34418,2019,Oct,12,2,7,34,4,Sat,2019-10-12T02:07:34,124168
34419,2019,Oct,12,3,1,45,4,Sat,2019-10-12T03:01:45,124168
34420,2019,Oct,12,4,33,13,4,Sat,2019-10-12T04:33:13,102256
34421,2019,Oct,12,5,53,9,4,Sat,2019-10-12T05:53:09,131472
34422,2019,Oct,12,6,1,14,4,Sat,2019-10-12T06:01:14,197208
34423,2019,Oct,12,7,22,40,4,Sat,2019-10-12T07:22:40,244684
34424,2019,Oct,12,8,20,11,4,Sat,2019-10-12T08:20:11,288508
34425,2019,Oct,12,9,21,12,4,Sat,2019-10-12T09:21:12,310420
34426,2019,Oct,12,10,11,20,4,Sat,2019-10-12T10:11:20,314072
34427,2019,Oct,12,11,8,21,4,Sat,2019-10-12T11:08:21,365200
34428,2019,Oct,12,12,25,13,4,Sat,2019-10-12T12:25:13,339636
34429,2019,Oct,12,13,47,41,4,Sat,2019-10-12T13:47:41,328680
34430,2019,Oct,12,14,4,40,4,Sat,2019-10-12T14:04:40,335984
34431,2019,Oct,12,15,53,26,4,Sat,2019-10-12T15:53:26,303116
34432,2019,Oct,12,16,10,28,4,Sat,2019-10-12T16:10:28,303116
34433,2019,Oct,12,17,49,39,4,Sat,2019-10-12T17:49:39,241032
34434,2019,Oct,12,18,19,32,4,Sat,2019-10-12T18:19:32,237380
34435,2019,Oct,12,19,45,57,4,Sat,2019-10-12T19:45:57,222772
34436,2019,Oct,12,20,25,40,4,Sat,2019-10-12T20:25:40,262944
34437,2019,Oct,12,21,40,36,4,Sat,2019-10-12T21:40:36,248336
34438,2019,Oct,12,22,13,40,4,Sat,2019-10-12T22:13:40,200860
34439,2019,Oct,12,23,52,56,4,Sat,2019-10-12T23:52:56,182600
34440,2019,Oct,13,0,34,43,4,Sun,2019-10-13T00:34:43,172260
34441,2019,Oct,13,1,58,39,4,Sun,2019-10-13T01:58:39,122496
34442,2019,Oct,13,2,30,30,4,Sun,2019-10-13T02:30:30,130152
34443,2019,Oct,13,3,47,51,4,Sun,2019-10-13T03:47:51,130152
34444,2019,Oct,13,4,26,14,4,Sun,2019-10-13T04:26:14,107184
34445,2019,Oct,13,5,7,23,4,Sun,2019-10-13T05:07:23,137808
34446,2019,Oct,13,6,47,9,4,Sun,2019-10-13T06:47:09,206712
34447,2019,Oct,13,7,49,14,4,Sun,2019-10-13T07:49:14,256476
34448,2019,Oct,13,8,38,15,4,Sun,2019-10-13T08:38:15,302412
34449,2019,Oct,13,9,36,12,4,Sun,2019-10-13T09:36:12,325380
34450,2019,Oct,13,10,36,4,4,Sun,2019-10-13T10:36:04,329208
34451,2019,Oct,13,11,42,16,4,Sun,2019-10-13T11:42:16,382800
34452,2019,Oct,13,12,26,16,4,Sun,2019-10-13T12:26:16,356004
34453,2019,Oct,13,13,59,0,4,Sun,2019-10-13T13:59:00,344520
34454,2019,Oct,13,14,11,41,4,Sun,2019-10-13T14:11:41,352176
34455,2019,Oct,13,15,57,5,4,Sun,2019-10-13T15:57:05,317724
34456,2019,Oct,13,16,16,37,4,Sun,2019-10-13T16:16:37,317724
34457,2019,Oct,13,17,57,44,4,Sun,2019-10-13T17:57:44,252648
34458,2019,Oct,13,18,20,53,4,Sun,2019-10-13T18:20:53,248820
34459,2019,Oct,13,19,14,27,4,Sun,2019-10-13T19:14:27,233508
34460,2019,Oct,13,20,27,19,4,Sun,2019-10-13T20:27:19,275616
34461,2019,Oct,13,21,55,7,4,Sun,2019-10-13T21:55:07,260304
34462,2019,Oct,13,22,16,53,4,Sun,2019-10-13T22:16:53,210540
34463,2019,Oct,13,23,23,23,4,Sun,2019-10-13T23:23:23,191400
34464,2019,Oct,14,0,59,7,4,Mon,2019-10-14T00:59:07,198000
34465,2019,Oct,14,1,22,32,4,Mon,2019-10-14T01:22:32,140800
34466,2019,Oct,14,2,43,55,4,Mon,2019-10-14T02:43:55,149600
34467,2019,Oct,14,3,31,27,4,Mon,2019-10-14T03:31:27,149600
34468,2019,Oct,14,4,54,17,4,Mon,2019-10-14T04:54:17,123200
34469,2019,Oct,14,5,5,40,4,Mon,2019-10-14T05:05:40,158400
34470,2019,Oct,14,6,52,41,4,Mon,2019-10-14T06:52:41,237600
34471,2019,Oct,14,7,57,56,4,Mon,2019-10-14T07:57:56,294800
34472,2019,Oct,14,8,42,4,4,Mon,2019-10-14T08:42:04,347600
34473,2019,Oct,14,9,38,1,4,Mon,2019-10-14T09:38:01,374000
34474,2019,Oct,14,10,26,55,4,Mon,2019-10-14T10:26:55,378400
34475,2019,Oct,14,11,9,29,4,Mon,2019-10-14T11:09:29,440000
34476,2019,Oct,14,12,45,4,4,Mon,2019-10-14T12:45:04,409200
34477,2019,Oct,14,13,31,56,4,Mon,2019-10-14T13:31:56,396000
34478,2019,Oct,14,14,27,22,4,Mon,2019-10-14T14:27:22,404800
34479,2019,Oct,14,15,20,5,4,Mon,2019-10-14T15:20:05,365200
34480,2019,Oct,14,16,49,53,4,Mon,2019-10-14T16:49:53,365200
34481,2019,Oct,14,17,32,49,4,Mon,2019-10-14T17:32:49,290400
34482,2019,Oct,14,18,37,41,4,Mon,2019-10-14T18:37:41,286000
34483,2019,Oct,14,19,23,20,4,Mon,2019-10-14T19:23:20,268400
34484,2019,Oct,14,20,37,39,4,Mon,2019-10-14T20:37:39,316800
34485,2019,Oct,14,21,11,44,4,Mon,2019-10-14T21:11:44,299200
34486,2019,Oct,14,22,57,5,4,Mon,2019-10-14T22:57:05,242000
34487,2019,Oct,14,23,8,5,4,Mon,2019-10-14T23:08:05,220000
34488,2019,Oct,15,0,50,18,4,Tue,2019-10-15T00:50:18,112860
34489,2019,Oct,15,1,0,27,4,Tue,2019-10-15T01:00:27,80256
34490,2019,Oct,15,2,3,22,4,Tue,2019-10-15T02:03:22,85272
34491,2019,Oct,15,3,21,20,4,Tue,2019-10-15T03:21:20,85272
34492,2019,Oct,15,4,28,52,4,Tue,2019-10-15T04:28:52,70224
34493,2019,Oct,15,5,44,53,4,Tue,2019-10-15T05:44:53,90288
34494,2019,Oct,15,6,29,2,4,Tue,2019-10-15T06:29:02,135432
34495,2019,Oct,15,7,44,8,4,Tue,2019-10-15T07:44:08,168036
34496,2019,Oct,15,8,53,47,4,Tue,2019-10-15T08:53:47,198132
34497,2019,Oct,15,9,34,49,4,Tue,2019-10-15T09:34:49,213180
34498,2019,Oct,15,10,9,8,4,Tue,2019-10-15T10:09:08,215688
34499,2019,Oct,15,11,49,42,4,Tue,2019-10-15T11:49:42,250800
34500,2019,Oct,15,12,42,28,4,Tue,2019-10-15T12:42:28,233244
34501,2019,Oct,15,13,6,56,4,Tue,2019-10-15T13:06:56,225720
34502,2019,Oct,15,14,45,22,4,Tue,2019-10-15T14:45:22,230736
34503,2019,Oct,15,15,2,7,4,Tue,2019-10-15T15:02:07,208164
34504,2019,Oct,15,16,48,46,4,Tue,2019-10-15T16:48:46,208164
34505,2019,Oct,15,17,57,43,4,Tue,2019-10-15T17:57:43,165528
34506,2019,Oct,15,18,52,16,4,Tue,2019-10-15T18:52:16,163020
34507,2019,Oct,15,19,12,39,4,Tue,2019-10-15T19:12:39,152988
34508,2019,Oct,15,20,21,48,4,Tue,2019-10-15T20:21:48,180576
34509,2019,Oct,15,21,51,53,4,Tue,2019-10-15T21:51:53,170544
34510,2019,Oct,15,22,22,16,4,Tue,2019-10-15T22:22:16,137940
34511,2019,Oct,15,23,47,25,4,Tue,2019-10-15T23:47:25,125400
34512,2019,Oct,16,0,2,25,4,Wed,2019-10-16T00:02:25,114840
34513,2019,Oct,16,1,3,11,4,Wed,2019-10-16T01:03:11,81664
